score,sentiment,word
8.8,0,spartan
8.8,0,disturb
8.8,0,incorrect
8.7,0,frosted
8.7,0,indicated
8.7,0,reimburse
8.7,0,deliberately
8.7,0,spruce
8.7,0,dis
8.7,0,tedious
8.7,0,neither
8.7,0,improved
8.7,0,mice
8.7,0,vibration
8.7,0,cleaner
8.7,0,firmer
8.7,0,tissue
8.7,0,disappointment
8.6,0,motor
8.6,0,messed
8.6,0,noises
8.6,0,plastic
8.6,0,prison
8.6,0,sealed
8.6,0,audible
8.6,0,vague
8.6,0,stern
8.6,0,impaired
8.6,0,dramatically
8.6,0,tightly
8.6,0,brushed
8.6,0,quests
8.6,0,authorise
8.6,0,lingering
8.6,0,injured
8.6,0,hostile
8.6,0,iffy
8.6,0,inserted
8.6,0,benefited
8.6,0,queue
8.6,0,lamp
8.6,0,sachets
8.6,0,lousy
8.6,0,werent
8.6,0,rough
8.6,0,sore
8.6,0,accustomed
8.6,0,uninviting
8.6,0,mis
8.5,0,affect
8.5,0,unsuitable
8.5,0,uses
8.5,0,rails
8.5,0,replied
8.5,0,pokey
8.5,0,instructions
8.5,0,hung
8.5,0,odor
8.5,0,discussion
8.5,0,liquid
8.5,0,odd
8.5,0,spilled
8.5,0,thicker
8.5,0,poky
8.5,0,replenishment
8.4,0,ringing
8.4,0,cloths
8.4,0,stating
8.4,0,disaster
8.4,0,voice
8.4,0,movements
8.4,0,spotlights
8.4,0,replaced
8.4,0,que
8.4,0,cash
8.4,0,happen
8.4,0,wider
8.3,0,forced
8.3,0,improve
8.3,0,nonchalant
8.3,0,hurts
8.3,0,propped
8.3,0,failures
8.3,0,unblocked
8.3,0,dusts
8.3,0,deemed
8.3,0,convincing
8.3,0,submitted
8.3,0,fraying
8.3,0,bait
8.3,0,bedbugs
8.3,0,risky
8.3,0,unsmiling
8.3,0,bomb
8.3,0,batter
8.3,0,spills
8.3,0,crusty
8.3,0,snappy
8.3,0,distress
8.3,0,limitation
8.3,0,inconveniently
8.3,0,telephones
8.3,0,rebate
8.3,0,gathered
8.3,0,milling
8.3,0,protectors
8.3,0,bashed
8.3,0,clanking
8.3,0,earplugs
8.3,0,slab
8.3,0,shooting
8.3,0,muddled
8.3,0,attacked
8.3,0,beam
8.3,0,verbal
8.3,0,intent
8.3,0,bore
8.3,0,flaws
8.3,0,recurring
8.3,0,conned
8.3,0,droning
8.3,0,blip
8.3,0,stench
8.3,0,upfront
8.3,0,improvement
8.3,0,tight
8.3,0,lacking
8.3,0,tables
8.3,0,lasted
8.3,0,throwing
8.3,0,shoebox
8.3,0,roll
8.2,0,desperate
8.2,0,unsafe
8.2,0,appear
8.2,0,intervals
8.2,0,amended
8.2,0,roasting
8.2,0,obnoxious
8.2,0,downer
8.2,0,insulted
8.2,0,pitched
8.2,0,unimpressive
8.2,0,disjointed
8.2,0,aging
8.2,0,sealing
8.2,0,scrum
8.2,0,unkept
8.2,0,blockage
8.2,0,apply
8.2,0,neighbours
8.1,0,offensive
8.1,0,nav
8.1,0,beggars
8.1,0,wall
8.1,0,compensation
8.1,0,absence
8.1,0,bulky
8.1,0,object
8.1,0,stomach
8.1,0,shouted
8.1,0,brighter
8.1,0,rejected
8.1,0,cabinet
8.1,0,loading
8.1,0,incorrectly
8.1,0,tinned
8.1,0,excuse
8.1,0,net
8.1,0,sleepless
8.0,0,tile
8.0,0,mugs
8.0,0,claim
7.9,0,rotten
7.9,0,update
7.9,0,observation
7.9,0,policy
7.9,0,worrying
7.9,0,tap
7.9,0,screaming
7.9,0,patches
7.9,0,notify
7.9,0,phoning
7.9,0,maintenance
7.9,0,constantly
7.9,0,understandable
7.9,0,marred
7.9,0,coldest
7.9,0,peanuts
7.9,0,dimly
7.9,0,attachment
7.9,0,errors
7.9,0,dint
7.9,0,growing
7.9,0,underwhelming
7.9,0,plumbing
7.9,0,squeaky
7.8,0,hated
7.8,0,shock
7.8,0,advertised
7.8,0,requires
7.8,0,flagged
7.8,0,pinching
7.8,0,strangers
7.8,0,prevent
7.8,0,misinformed
7.8,0,layers
7.8,0,eaves
7.8,0,awaken
7.8,0,rumble
7.8,0,reeked
7.8,0,plumber
7.8,0,robotic
7.8,0,slim
7.8,0,exhaust
7.8,0,investigated
7.8,0,leftovers
7.8,0,telephone
7.8,0,waited
7.8,0,activate
7.8,0,uht
7.8,0,drained
7.8,0,closes
7.8,0,page
7.8,0,scary
7.7,0,stated
7.7,0,carpeting
7.7,0,breaking
7.7,0,horrific
7.7,0,rattling
7.7,0,relocate
7.7,0,knock
7.7,0,snoring
7.7,0,neighboring
7.7,0,fortunately
7.7,0,corridor
7.7,0,complained
7.7,0,offish
7.7,0,dysfunctional
7.7,0,tightened
7.7,0,panes
7.7,0,bulb
7.7,0,wheeled
7.7,0,creaks
7.7,0,puzzled
7.7,0,elevetor
7.7,0,significance
7.7,0,hav
7.7,0,capacity
7.7,0,specify
7.7,0,mixup
7.7,0,terrifying
7.7,0,incapable
7.7,0,drastically
7.7,0,pn
7.7,0,nothink
7.7,0,trollies
7.7,0,tarnished
7.7,0,barrel
7.7,0,auth
7.7,0,nowt
7.7,0,hopes
7.7,0,mushy
7.7,0,astonished
7.7,0,supplementary
7.7,0,clarification
7.7,0,defeated
7.7,0,collegue
7.7,0,preferably
7.7,0,poop
7.7,0,detracts
7.7,0,hiked
7.7,0,annoyances
7.7,0,classify
7.7,0,differed
7.7,0,stoppers
7.7,0,inadequately
7.7,0,nude
7.7,0,tuna
7.7,0,evidently
7.7,0,ragged
7.7,0,behaving
7.7,0,withdrawn
7.7,0,commenced
7.7,0,artificial
7.7,0,tp
7.7,0,cafeti
7.7,0,matchbox
7.7,0,todays
7.7,0,inspected
7.7,0,accounting
7.7,0,scanned
7.7,0,cosier
7.7,0,malfunctioning
7.7,0,resembling
7.7,0,crime
7.7,0,modified
7.7,0,glaze
7.7,0,detect
7.6,0,replenish
7.6,0,crammed
7.6,0,suffered
7.6,0,showered
7.6,0,said
7.6,0,untrained
7.6,0,sash
7.6,0,horrid
7.6,0,plug
7.6,0,confronted
7.6,0,protector
7.6,0,grossly
7.6,0,vacated
7.6,0,criminal
7.6,0,hhonors
7.6,0,nope
7.6,0,compromised
7.5,0,fixed
7.5,0,description
7.5,0,manual
7.5,0,dare
7.5,0,pubic
7.5,0,ventilated
7.5,0,smallest
7.5,0,pointless
7.5,0,discuss
7.5,0,urgently
7.5,0,invest
7.5,0,dark
7.5,0,signs
7.5,0,heater
7.5,0,unaware
7.5,0,switching
7.5,0,pushing
7.5,0,sqm
7.5,0,lengthy
7.5,0,tab
7.5,0,keys
7.5,0,website
7.5,0,bumping
7.5,0,shaver
7.4,0,malfunction
7.4,0,notices
7.4,0,panic
7.4,0,seem
7.4,0,hallway
7.4,0,elevator
7.4,0,sour
7.4,0,stuffy
7.4,0,pay
7.4,0,patch
7.4,0,quibbles
7.4,0,supervision
7.4,0,thinner
7.4,0,mosquitoes
7.4,0,bathmat
7.4,0,squeezing
7.4,0,effected
7.4,0,tapping
7.4,0,sugars
7.4,0,alleyway
7.4,0,nithing
7.4,0,directory
7.4,0,nightstand
7.4,0,littered
7.4,0,coordination
7.4,0,swinging
7.4,0,frosty
7.4,0,scandalous
7.4,0,prone
7.4,0,broke
7.4,0,marked
7.4,0,smelled
7.4,0,perfume
7.4,0,cancel
7.4,0,severe
7.4,0,marketing
7.4,0,provider
7.4,0,charges
7.3,0,reply
7.3,0,abit
7.3,0,angle
7.3,0,batteries
7.3,0,smal
7.3,0,hear
7.3,0,cold
7.3,0,replacements
7.3,0,washcloths
7.3,0,disapointing
7.3,0,recompense
7.3,0,clarity
7.3,0,mandatory
7.3,0,embarrassment
7.3,0,surface
7.3,0,aware
7.3,0,pulling
7.3,0,cheated
7.3,0,crying
7.3,0,windowless
7.3,0,hook
7.3,0,unnecessary
7.2,0,concrete
7.2,0,refurb
7.2,0,corridors
7.2,0,ventilator
7.2,0,overcharge
7.2,0,flowing
7.2,0,width
7.2,0,overbooked
7.2,0,putting
7.2,0,suspect
7.2,0,notified
7.2,0,permanent
7.2,0,unlikely
7.2,0,rules
7.2,0,dissapointed
7.2,0,overrated
7.2,0,foul
7.2,0,jaded
7.1,0,occupied
7.1,0,struggling
7.1,0,headache
7.1,0,ongoing
7.1,0,rolled
7.1,0,cuppa
7.1,0,roadworks
7.1,0,swipe
7.1,0,warned
7.1,0,temporary
7.1,0,overhaul
7.1,0,unfair
7.1,0,boil
7.1,0,hate
7.1,0,happens
7.1,0,fan
7.0,0,prepaid
7.0,0,perhaps
7.0,0,daylight
7.0,0,correctly
7.0,0,subjected
7.0,0,quid
7.0,0,exspensive
7.0,0,inoperable
7.0,0,dread
7.0,0,cabine
7.0,0,porch
7.0,0,scammed
7.0,0,staines
7.0,0,investing
7.0,0,monitor
7.0,0,prohibitively
7.0,0,reuse
7.0,0,bluntly
7.0,0,partially
7.0,0,cashier
7.0,0,wasteful
7.0,0,battery
7.0,0,utility
7.0,0,transpired
7.0,0,overprized
7.0,0,hmm
7.0,0,unsurprisingly
7.0,0,confirmations
7.0,0,interference
7.0,0,sexual
7.0,0,uncertain
7.0,0,fixing
7.0,0,graphic
7.0,0,grip
7.0,0,alarming
7.0,0,ironic
7.0,0,tuck
7.0,0,alterations
7.0,0,keycard
7.0,0,simplest
7.0,0,blaring
7.0,0,repay
7.0,0,adjustment
7.0,0,disinfectant
7.0,0,consecutive
7.0,0,extortionately
7.0,0,ruin
7.0,0,travellodge
7.0,0,announce
7.0,0,fobbed
7.0,0,sporadically
7.0,0,ironically
7.0,0,labels
7.0,0,discriminated
7.0,0,deplorable
7.0,0,critique
7.0,0,blew
7.0,0,separating
7.0,0,unhygienic
7.0,0,anther
7.0,0,structural
7.0,0,hassled
7.0,0,blanket
7.0,0,consequences
7.0,0,cloth
7.0,0,airing
7.0,0,unsupportive
7.0,0,dismay
7.0,0,negated
7.0,0,marginal
7.0,0,plant
7.0,0,shameful
7.0,0,ashamed
7.0,0,deceiving
7.0,0,restocking
7.0,0,shake
7.0,0,prebooked
7.0,0,harm
7.0,0,guessing
7.0,0,rounds
7.0,0,realise
7.0,0,relied
7.0,0,cue
7.0,0,bordering
7.0,0,pee
7.0,0,unpredictable
7.0,0,wakeup
7.0,0,falls
7.0,0,sensors
7.0,0,reducing
7.0,0,whereby
7.0,0,indicates
7.0,0,brochures
7.0,0,difficulty
7.0,0,criticism
7.0,0,maybe
6.9,0,confusion
6.9,0,wear
6.9,0,expensive
6.9,0,unavailable
6.9,0,someone
6.9,0,warn
6.9,0,bit
6.9,0,bothered
6.9,0,switches
6.9,0,sketchy
6.9,0,remote
6.9,0,clearing
6.9,0,revamp
6.9,0,chilly
6.8,0,powder
6.8,0,electricity
6.8,0,rat
6.8,0,switched
6.8,0,boards
6.8,0,carton
6.8,0,prefered
6.8,0,cond
6.8,0,lavatory
6.8,0,warrant
6.8,0,license
6.8,0,paying
6.8,0,windy
6.8,0,naked
6.8,0,attempt
6.7,0,flow
6.7,0,starter
6.7,0,sweat
6.7,0,remind
6.7,0,naff
6.7,0,kidding
6.7,0,abandoned
6.7,0,neighbour
6.7,0,defective
6.7,0,useable
6.7,0,disappointed
6.7,0,seated
6.7,0,serious
6.7,0,flaw
6.7,0,dodgy
6.7,0,loo
6.7,0,queues
6.7,0,refurbishment
6.6,0,requiring
6.6,0,mug
6.6,0,wrong
6.6,0,plates
6.6,0,fixture
6.6,0,overworked
6.6,0,drunken
6.6,0,restricted
6.6,0,somewhat
6.6,0,continually
6.6,0,assured
6.6,0,lift
6.6,0,unlock
6.6,0,truth
6.6,0,grasp
6.6,0,threatening
6.6,0,windowsill
6.6,0,napkin
6.6,0,discourteous
6.6,0,reconsider
6.6,0,stealing
6.6,0,obscure
6.6,0,circulate
6.6,0,installing
6.6,0,presumed
6.6,0,orderd
6.6,0,anxiety
6.6,0,closures
6.6,0,resemble
6.6,0,moisture
6.6,0,unhealthy
6.6,0,lower
6.6,0,shutting
6.6,0,socket
6.6,0,pounds
6.6,0,unattractive
6.6,0,dnd
6.6,0,oversight
6.6,0,sticks
6.6,0,stewed
6.6,0,staring
6.6,0,qualify
6.6,0,forks
6.6,0,legal
6.5,0,shockingly
6.5,0,rowdy
6.5,0,teeny
6.5,0,orders
6.5,0,sell
6.5,0,robbed
6.5,0,fake
6.5,0,responsibility
6.5,0,zero
6.5,0,wallpaper
6.5,0,dry
6.5,0,declined
6.5,0,covering
6.5,0,hard
6.5,0,subsequently
6.5,0,untill
6.5,0,quote
6.5,0,synthetic
6.5,0,smashed
6.5,0,mask
6.5,0,scramble
6.5,0,mails
6.5,0,complaint
6.4,0,painting
6.4,0,specified
6.4,0,urgent
6.4,0,consisted
6.4,0,images
6.4,0,makeup
6.4,0,approaching
6.4,0,camping
6.4,0,holders
6.4,0,cheating
6.4,0,illegal
6.4,0,mystery
6.4,0,authority
6.4,0,reverse
6.4,0,hammer
6.4,0,unfortunate
6.4,0,accept
6.4,0,struggle
6.4,0,travelodge
6.4,0,hallways
6.4,0,tracks
6.4,0,affected
6.4,0,limit
6.4,0,stolen
6.4,0,reality
6.3,0,chair
6.3,0,work
6.3,0,restricting
6.3,0,googled
6.3,0,redirected
6.3,0,numbering
6.3,0,spotlight
6.3,0,infestation
6.3,0,brightening
6.3,0,doorway
6.3,0,annoys
6.3,0,ply
6.3,0,reconstructed
6.3,0,unsupervised
6.3,0,echoed
6.3,0,flows
6.3,0,etiquette
6.3,0,americano
6.3,0,scare
6.3,0,dirtiness
6.3,0,involving
6.3,0,cigars
6.3,0,teabags
6.3,0,vigilant
6.3,0,comprehend
6.3,0,furnature
6.3,0,indicative
6.3,0,separates
6.3,0,shuffling
6.3,0,dampen
6.3,0,manoeuvring
6.3,0,headphones
6.3,0,bubbling
6.3,0,deliberate
6.3,0,slowness
6.3,0,hips
6.3,0,scrap
6.3,0,precaution
6.3,0,garish
6.3,0,tastier
6.3,0,msg
6.3,0,necessitating
6.3,0,attributed
6.3,0,matteress
6.3,0,lampshade
6.3,0,wiping
6.3,0,fixes
6.3,0,caffeine
6.3,0,exorbitantly
6.3,0,fiver
6.3,0,locking
6.3,0,discourage
6.3,0,hutch
6.3,0,cheek
6.3,0,evacuated
6.3,0,polishing
6.3,0,carriageway
6.3,0,venting
6.3,0,boom
6.3,0,lagers
6.3,0,ploy
6.3,0,cms
6.3,0,pegs
6.3,0,mixers
6.3,0,faintly
6.3,0,howling
6.3,0,dominated
6.3,0,celing
6.3,0,outwards
6.3,0,museli
6.3,0,urn
6.3,0,bake
6.3,0,copied
6.3,0,ghastly
6.3,0,commit
6.3,0,damaging
6.3,0,farthest
6.3,0,drift
6.3,0,exercises
6.3,0,razors
6.3,0,dropping
6.3,0,id
6.3,0,cupboard
6.3,0,reporting
6.3,0,toilet
6.3,0,stool
6.3,0,low
6.3,0,sleepers
6.3,0,sake
6.3,0,remark
6.3,0,expencive
6.3,0,prevented
6.3,0,disco
6.3,0,taxes
6.2,0,ended
6.2,0,screwed
6.2,0,evacuation
6.2,0,fighting
6.2,0,renovation
6.2,0,wouldnt
6.2,0,ft
6.2,0,cooling
6.2,0,needless
6.2,0,pointed
6.2,0,neglected
6.2,0,assuming
6.2,0,brandy
6.2,0,hideous
6.2,0,peroni
6.2,0,instances
6.2,0,ques
6.2,0,recess
6.2,0,crowdy
6.2,0,dowdy
6.2,0,clattering
6.2,0,doorbell
6.2,0,hurried
6.2,0,straw
6.2,0,convoluted
6.2,0,prop
6.2,0,arthritis
6.2,0,unpleasent
6.2,0,resembled
6.2,0,nonexistent
6.2,0,bangs
6.2,0,calculated
6.2,0,overloaded
6.2,0,creased
6.2,0,indicator
6.2,0,nightclub
6.2,0,rang
6.2,0,pound
6.2,0,corners
6.2,0,cord
6.1,0,paid
6.1,0,fans
6.1,0,uncovered
6.1,0,visibly
6.1,0,akin
6.1,0,actions
6.1,0,leaflet
6.1,0,winded
6.1,0,burst
6.1,0,descriptions
6.1,0,wen
6.1,0,consent
6.1,0,runner
6.1,0,tacky
6.1,0,classed
6.1,0,argument
6.1,0,discomfort
6.1,0,secondly
6.1,0,result
6.1,0,wet
6.1,0,silly
6.1,0,stairwell
6.1,0,aircondition
6.1,0,footsteps
6.1,0,elsewhere
6.1,0,protect
6.1,0,neighbor
6.1,0,disappear
6.1,0,monotonous
6.1,0,shortage
6.1,0,joking
6.1,0,deter
6.1,0,scrub
6.1,0,wired
6.1,0,tools
6.1,0,idiot
6.1,0,hefty
6.1,0,disrupted
6.1,0,preferable
6.1,0,discussing
6.1,0,impatient
6.1,0,creepy
6.1,0,shocked
6.1,0,shelving
6.1,0,moody
6.1,0,peoples
6.1,0,buggy
6.1,0,convinced
6.1,0,web
6.1,0,burning
6.1,0,reflection
6.0,0,rock
6.0,0,smaller
6.0,0,billing
6.0,0,renovating
6.0,0,increase
6.0,0,tad
6.0,0,payed
6.0,0,bottom
6.0,0,bad
6.0,0,refresh
6.0,0,doors
6.0,0,random
6.0,0,refuse
6.0,0,singles
6.0,0,continuously
6.0,0,increased
6.0,0,circulation
5.9,0,deliveries
5.9,0,smoker
5.9,0,manoeuvre
5.9,0,niggles
5.9,0,hey
5.9,0,separated
5.9,0,disruptive
5.9,0,impacted
5.9,0,potatoes
5.9,0,gbp
5.9,0,hole
5.9,0,antiquated
5.9,0,trainees
5.9,0,alittle
5.9,0,unpacking
5.9,0,absent
5.9,0,belong
5.9,0,lager
5.9,0,didnt
5.9,0,cutting
5.9,0,wonder
5.9,0,awakened
5.9,0,noone
5.9,0,asthma
5.9,0,saucers
5.9,0,suitcase
5.9,0,humid
5.9,0,packet
5.9,0,standing
5.9,0,lifts
5.9,0,exiting
5.9,0,cc
5.9,0,hindsight
5.9,0,chatting
5.9,0,jugs
5.9,0,outrageously
5.9,0,smelt
5.9,0,ear
5.9,0,adjust
5.9,0,smokey
5.9,0,clicked
5.9,0,portrayed
5.9,0,taped
5.9,0,commission
5.9,0,fluff
5.9,0,claustrophobia
5.9,0,pretend
5.9,0,fusty
5.9,0,reluctant
5.8,0,guess
5.8,0,slot
5.8,0,instead
5.8,0,shame
5.8,0,hanging
5.8,0,register
5.8,0,honors
5.8,0,butter
5.8,0,fight
5.8,0,drawer
5.8,0,throws
5.8,0,generated
5.8,0,tooooo
5.8,0,kitkat
5.8,0,cranky
5.8,0,explains
5.8,0,brakefast
5.8,0,characterless
5.8,0,coridors
5.8,0,grading
5.8,0,lens
5.8,0,suspected
5.8,0,kill
5.8,0,robot
5.8,0,iphones
5.8,0,echo
5.8,0,workable
5.8,0,incoming
5.8,0,bending
5.8,0,zipped
5.8,0,masculine
5.8,0,astronomical
5.8,0,strategy
5.8,0,arrogance
5.8,0,signal
5.8,0,fire
5.8,0,conditioner
5.8,0,basement
5.8,0,queuing
5.8,0,favour
5.8,0,closed
5.7,0,saying
5.7,0,advised
5.7,0,stick
5.7,0,movement
5.7,0,rectify
5.7,0,somehow
5.7,0,tank
5.7,0,fallen
5.7,0,sudden
5.7,0,failure
5.7,0,fairness
5.7,0,clearly
5.7,0,obvious
5.7,0,rolling
5.7,0,opener
5.7,0,turned
5.7,0,residents
5.7,0,policies
5.7,0,cluttered
5.7,0,coating
5.7,0,ventilators
5.7,0,necessitated
5.7,0,dispensing
5.7,0,deposite
5.7,0,curtly
5.7,0,tinted
5.7,0,doughy
5.7,0,saturated
5.7,0,infirm
5.7,0,proverbial
5.7,0,faire
5.7,0,nightstands
5.7,0,muddy
5.7,0,thro
5.7,0,marking
5.7,0,abuse
5.7,0,poker
5.7,0,institutional
5.7,0,intense
5.7,0,bizzare
5.7,0,pursue
5.7,0,thigh
5.7,0,dispense
5.7,0,cents
5.7,0,assurance
5.7,0,sleeve
5.7,0,transmission
5.7,0,wound
5.7,0,hostels
5.7,0,unruly
5.7,0,tempered
5.7,0,hangars
5.7,0,airflow
5.7,0,obscene
5.7,0,attracts
5.7,0,claustraphobic
5.7,0,feasible
5.7,0,drifted
5.7,0,norhing
5.7,0,mishaps
5.7,0,insists
5.7,0,unappetizing
5.7,0,contribute
5.7,0,basicly
5.7,0,depleted
5.7,0,bun
5.7,0,rubbed
5.7,0,disregard
5.7,0,resent
5.7,0,elliptical
5.7,0,noses
5.7,0,bcz
5.7,0,ridge
5.7,0,didint
5.7,0,oc
5.7,0,mastercard
5.7,0,lax
5.7,0,revelers
5.7,0,devastated
5.7,0,notebook
5.7,0,instruct
5.7,0,ghe
5.7,0,sone
5.7,0,coud
5.7,0,nursing
5.7,0,supplier
5.7,0,agressive
5.7,0,vie
5.7,0,fluid
5.7,0,doublebed
5.7,0,destroy
5.7,0,detriment
5.7,0,matrimonial
5.7,0,diferent
5.7,0,sneeze
5.7,0,vomiting
5.7,0,hopelessly
5.7,0,mud
5.7,0,amateur
5.7,0,emanating
5.7,0,descript
5.7,0,tenant
5.7,0,sheeting
5.7,0,accuse
5.7,0,adhere
5.7,0,marginally
5.7,0,undertrained
5.7,0,plz
5.7,0,drafts
5.7,0,untouched
5.7,0,quieten
5.7,0,venetian
5.7,0,refridgerator
5.7,0,lugged
5.7,0,coffin
5.7,0,seperately
5.7,0,zealous
5.7,0,disgust
5.7,0,noizy
5.7,0,surname
5.7,0,powerpoints
5.7,0,minimize
5.7,0,litlle
5.7,0,validated
5.7,0,youth
5.7,0,decrepit
5.7,0,filth
5.7,0,workings
5.7,0,thre
5.7,0,shuffle
5.7,0,thereof
5.7,0,openly
5.7,0,seeping
5.7,0,unevenly
5.7,0,ankles
5.7,0,wheelie
5.7,0,beacause
5.7,0,warnings
5.7,0,teacups
5.7,0,prawns
5.7,0,privileges
5.7,0,impersonal
5.6,0,drying
5.6,0,push
5.6,0,backed
5.6,0,engineer
5.6,0,channel
5.6,0,unknown
5.6,0,kg
5.6,0,farther
5.6,0,skipped
5.6,0,plain
5.6,0,elevators
5.6,0,lighter
5.6,0,visa
5.6,0,wardrobe
5.6,0,stark
5.6,0,poured
5.6,0,runny
5.6,0,nothing
5.6,0,occupying
5.6,0,deduct
5.6,0,negatively
5.6,0,deaf
5.6,0,deteriorated
5.6,0,arent
5.6,0,discoloured
5.6,0,therefor
5.6,0,pigeon
5.6,0,bedspread
5.6,0,swap
5.6,0,source
5.6,0,mattresses
5.6,0,apologised
5.6,0,avoided
5.6,0,passage
5.6,0,rectified
5.6,0,com
5.6,0,started
5.5,0,risk
5.5,0,mains
5.5,0,programme
5.5,0,vile
5.5,0,default
5.5,0,awfull
5.5,0,sterling
5.5,0,borderline
5.5,0,skype
5.5,0,cubicle
5.5,0,boring
5.5,0,toaster
5.5,0,trying
5.5,0,announced
5.5,0,cartons
5.5,0,shoulders
5.5,0,ibis
5.5,0,misunderstanding
5.5,0,toothpaste
5.5,0,corrected
5.5,0,sex
5.5,0,reflect
5.5,0,sirens
5.5,0,reserved
5.5,0,heat
5.5,0,backs
5.5,0,reconstruction
5.5,0,clothes
5.5,0,smoking
5.5,0,makeover
5.4,0,begging
5.4,0,nails
5.4,0,upside
5.4,0,matrass
5.4,0,instructed
5.4,0,shook
5.4,0,reader
5.4,0,slightly
5.4,0,preference
5.4,0,voices
5.4,0,moan
5.4,0,ran
5.4,0,turns
5.4,0,none
5.4,0,variable
5.4,0,bothering
5.4,0,modernisation
5.4,0,designated
5.4,0,aud
5.4,0,preoccupied
5.4,0,heel
5.4,0,decline
5.4,0,cokes
5.4,0,follows
5.4,0,theory
5.4,0,insignificant
5.4,0,packaged
5.4,0,dissappointing
5.4,0,awareness
5.4,0,producing
5.4,0,dumbbells
5.4,0,conditionning
5.4,0,government
5.4,0,passageway
5.4,0,diabolical
5.4,0,trusted
5.4,0,kippers
5.4,0,hade
5.4,0,accidents
5.4,0,flatter
5.4,0,scenario
5.4,0,education
5.4,0,standby
5.4,0,verified
5.4,0,chilli
5.4,0,agreeing
5.4,0,biggy
5.4,0,necks
5.4,0,spooky
5.4,0,moving
5.4,0,stair
5.4,0,greasy
5.4,0,toilets
5.4,0,nose
5.4,0,neighbouring
5.4,0,soap
5.4,0,isnt
5.4,0,obscured
5.4,0,move
5.4,0,raised
5.4,0,practice
5.4,0,load
5.4,0,entitled
5.4,0,apologies
5.4,0,contain
5.4,0,tough
5.3,0,amount
5.3,0,faster
5.3,0,peak
5.3,0,operate
5.3,0,boiler
5.3,0,unreasonable
5.3,0,supplement
5.3,0,stairway
5.3,0,shaving
5.3,0,monday
5.3,0,steamed
5.3,0,applying
5.3,0,negatives
5.3,0,exposed
5.3,0,wearing
5.3,0,hurt
5.3,0,slight
5.3,0,forever
5.3,0,traces
5.3,0,fooled
5.3,0,petrol
5.3,0,wafer
5.3,0,weigh
5.3,0,exchanged
5.3,0,applied
5.3,0,hovering
5.3,0,nozzle
5.3,0,deg
5.3,0,reminding
5.3,0,stranger
5.3,0,overpaid
5.3,0,oldish
5.3,0,resorted
5.3,0,vulnerable
5.3,0,coins
5.3,0,email
5.3,0,acknowledge
5.3,0,tripping
5.3,0,operator
5.3,0,believed
5.3,0,attempted
5.3,0,heavily
5.3,0,visible
5.2,0,sticky
5.2,0,noticeable
5.2,0,bored
5.2,0,gone
5.2,0,exaggerated
5.2,0,settling
5.2,0,hvac
5.2,0,guinness
5.2,0,outcome
5.2,0,ought
5.2,0,shone
5.2,0,becouse
5.2,0,habit
5.2,0,reduce
5.2,0,sugar
